toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
7120.01,64198376,PC,21h26m58.21s,3217425520,+52d09m40.87s,521613520,-10850000,46,-46,0,-40380000,37,-37,0,24604173014780,3446,-3446,0,31739167,104,-104,0,36500000,10680000,-10680000,0,26690000000,2071840000,-2071840000,0,174128000,11781600,-11781600,0,34582400000,,,,21360000000,,,,128736000,49,-49,0,13536100000,511800000,-511800000,0,70990000000,3683000000,-3683000000,0,36400000,1000000,-1000000,0,31700000,1700000,-1700000,0,2024-10-24 17:29:32,2024-10-28 12:03:05
7121.01,469436001,FP,20h30m36.84s,3076535160,+57d49m20.99s,578224970,-16820000,33,-33,0,-37400000,28,-28,0,24605582722260,1863,-1863,0,9739887,18,-18,0,15940000,4460000,-4460000,0,29040000000,64225100000,-64225100000,0,218604000,,,0,250539000000,,,,35040000000,,,,131490000,8,-8,0,13875500000,319100000,-319100000,0,73570000000,1220000000,-1220000000,0,40800000,,,0,19500000,,,0,2024-10-24 17:29:32,2025-03-12 12:04:57
7123.01,277853911,PC,21h24m07.68s,3210319930,+53d45m11.26s,537531290,-148630000,115,-115,0,-150910000,101,-101,0,24604229550420,2062,-2062,0,3075961,11,-11,0,4900000,10000,-10000,0,1245090000000,12340200000,-12340200000,0,172274000,5419560,-5419560,0,1173960000,,,,9170000000,,,,148916000,7,-7,0,1517760000,14500000,-14500000,0,32570000000,1570000000,-1570000000,0,48600000,,,0,3700000,100000,-100000,0,2024-10-24 17:29:33,2024-11-28 12:03:22
7124.01,345596003,PC,23h44m43.32s,3561805080,+56d50m36.02s,568433390,2580000,30,-30,0,-25850000,26,-26,0,24604485868340,1005,-1005,0,26414334,25,-25,0,25080000,1070000,-1070000,0,192040000000,4662240000,-4662240000,0,136255000,,,0,5800450000,,,,13670000000,,,,133745000,28,-28,0,6105920000,84635000,-84635000,0,57530000000,1220000000,-1220000000,0,44000000,,,0,10600000,,,0,2024-10-24 17:30:20,2024-10-28 12:03:05
7125.01,272829240,PC,23h47m05.57s,3567731970,+60d14m59.49s,602498590,1142950000,61,-61,0,55010000,52,-52,0,24604356448490,3652,-3652,0,217276636,1597,-1597,0,29240000,2070000,-2070000,0,439340000000,23459200000,-23459200000,0,81826500,3687950,-3687950,0,13200800,,,,2980000000,,,,139933000,8,-8,0,1150610000,5460000,-5460000,0,34370000000,1570000000,-1570000000,0,48300000,,,0,4000000,100000,-100000,0,2024-10-24 17:30:20,2025-09-19 12:04:41
7126.01,344855300,PC,23h39m46.63s,3549442770,+58d00m02.7s,580007500,-47590000,48,-48,0,-95590000,49,-49,0,24604433558760,1889,-1889,0,32966077,97,-97,0,39650000,2240000,-2240000,0,49630000000,1681500000,-1681500000,0,148596000,8335940,-8335940,0,14597200000,,,,17220000000,,,,120660000,46,-46,0,6662810000,137280000,-137280000,0,62590000000,2967000000,-2967000000,0,38700000,1000000,-1000000,0,21200000,1100000,-1100000,0,2024-10-24 17:30:20,2025-09-03 12:05:55
7127.01,256418577,PC,01h02m13.05s,155543840,+62d00m47.58s,620132170,59700000,38,-38,0,4080000,36,-36,0,24604432356960,3285,-3285,0,33683989,108,-108,0,46300000,3500000,-3500000,0,38740000000,1330560000,-1330560000,0,133562000,7232720,-7232720,0,29078800000,,,,20450000000,,,,123008000,43,-43,0,8335360000,198480000,-198480000,0,69020000000,3335000000,-3335000000,0,38500000,1000000,-1000000,0,24100000,1100000,-1100000,0,2024-10-24 17:30:20,2024-10-28 12:03:05
7128.01,269231011,PC,23h20m13.87s,3500577820,+60d25m26.55s,604240420,-17040000,2038,-2038,0,-124620000,2038,-2038,0,24604462251120,2990,-2990,0,29650741,111,-111,0,24120000,10930000,-10930000,0,62790000000,10768900000,-10768900000,0,,,,0,,,,,,,,,128934000,11,-11,0,10489800000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:30:21,2024-10-28 12:03:05
7129.01,434086605,PC,22h49m16.13s,3423172080,+61d12m04.65s,612012930,1430000,29,-29,0,-43680000,29,-29,0,24604461446860,8844,-8844,0,88204144,998,-998,0,76300000,11390000,-11390000,0,41000000000,2848320000,-2848320000,0,115324000,,,0,5532340000,,,,13510000000,,,,132574000,33,-33,0,6989050000,88700000,-88700000,0,56720000000,1250000000,-1250000000,0,38100000,,,0,20700000,,,0,2024-10-24 17:30:21,2024-10-28 12:03:05
713.01,167600516,PC,06h48m05.13s,1020213760,-65d37m27.33s,-656242570,-190990000,45,-45,0,-1249990000,38,-38,0,24583467105290,2357,-2357,0,359993588,835,-835,0,41814011,2574465,-2574465,0,10867362497,398234830,-398234830,0,22253394,4302357,-4302357,0,37788536,,,,3555983746,,,,106925000,6,-6,0,693653000,937000,-937000,0,43167000000,690000000,-690000000,0,46085800,2000000,-2000000,0,6510750,541080,-541080,0,2019-05-24 15:31:12,2024-09-11 10:08:01
713.02,167600516,PC,06h48m05.13s,1020213760,-65d37m27.33s,-656242570,-190990000,45,-45,0,-1249990000,38,-38,0,24583258946960,840,-840,0,18715209,65,-65,0,10213466,789038,-789038,0,2557891339,207579650,-207579650,0,10618157,7781768,-7781768,0,1947571992,,,,9527810913,,,,106925000,6,-6,0,693653000,937000,-937000,0,43167000000,690000000,-690000000,0,46085800,2000000,-2000000,0,6510750,541080,-541080,0,2019-05-24 15:31:12,2024-09-11 10:08:01
7130.01,434270112,PC,22h50m51.17s,3427131990,+64d58m13.7s,649704720,-31590000,27,-27,0,-42480000,23,-23,0,24604482821060,2814,-2814,0,12433877,41,-41,0,16500000,2800000,-2800000,0,27570000000,2470410000,-2470410000,0,80757700,,,0,22741500000,,,,19230000000,,,,132252000,23,-23,0,6979620000,75895000,-75895000,0,64880000000,1220000000,-1220000000,0,42200000,,,0,14700000,,,0,2024-10-24 17:30:21,2024-10-28 12:03:05
7131.01,419524589,PC,00h33m37.52s,84063360,+63d16m02.44s,632673440,-43870000,1952,-1952,0,9560000,1952,-1952,0,24604421714520,4394,-4394,0,53295884,227,-227,0,37130000,13430000,-13430000,0,55300000000,17001900000,-17001900000,0,,,,0,,,,,,,,,125510000,6,-6,0,11472500000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:30:21,2025-03-16 12:03:11
7132.01,404898080,PC,21h35m08.07s,3237836340,+64d04m38.69s,640774140,52560000,32,-32,0,16330000,29,-29,0,24604470984720,660,-660,0,14716633,10,-10,0,12300000,2870000,-2870000,0,91680000000,171988000000,-171988000000,0,214506000,,,0,9970160000,,,,15650000000,,,,131626000,26,-26,0,4983360000,43820000,-43820000,0,52980000000,1230000000,-1230000000,0,43400000,,,0,10700000,,,0,2024-10-24 17:30:21,2024-10-28 12:03:05
7133.01,420018238,PC,00h43m08.96s,107873420,+62d21m46.38s,623628820,-70970000,29,-29,0,-20250000,28,-28,0,24604449555870,5551,-5551,0,38282053,152,-152,0,38910000,4730000,-4730000,0,42750000000,1722660000,-1722660000,0,119804000,6764740,-6764740,0,12698500000,,,,16630000000,,,,127389000,24,-24,0,8842060000,147445000,-147445000,0,64550000000,1934000000,-1934000000,0,39300000,900000,-900000,0,20500000,1000000,-1000000,0,2024-10-24 17:30:21,2024-10-28 12:03:05
7134.01,269102377,PC,23h17m32.4s,3493850150,+63d46m06.52s,637684790,116490000,25,-25,0,13030000,24,-24,0,24604477415860,3690,-3690,0,35899561,161,-161,0,34340000,5950000,-5950000,0,37270000000,2593880000,-2593880000,0,180461000,,,0,10333300000,,,,,,,,124029000,7,-7,0,9378710000,143260000,-143260000,0,62240000000,,,0,36000000,,,0,28700000,,,0,2024-10-24 17:30:21,2024-10-28 12:03:05
7135.01,188539008,PC,15h48m53.52s,2372229930,+35d23m52.86s,353980170,-193250000,22,-22,0,173750000,30,-30,0,24604287605640,2896,-2896,0,106185545,277,-277,0,15370000,3660000,-3660000,0,104660000000,9361430000,-9361430000,0,125680000,9179430,-9179430,0,189483000,,,,5810000000,,,,126634000,7,-7,0,5904800000,55855000,-55855000,0,59259000000,1430000000,-1430000000,0,43200000,800000,-800000,0,11900000,600000,-600000,0,2024-10-24 17:30:21,2025-08-06 12:04:41
7136.01,470749725,PC,23h51m29.58s,3578732540,+60d55m59.77s,609332690,,,,,,,,,24604390748380,4684,-4684,0,56897753,255,-255,0,41530000,4700000,-4700000,0,60640000000,3093610000,-3093610000,0,,,,0,,,,,,,,,130270000,19,-19,0,6188890000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:30:22,2024-10-28 12:03:05
7137.01,161687209,FP,15h44m13.02s,2360542410,+58d33m13.28s,585536880,-251270000,28,-28,0,-7370000,31,-31,0,24605569023240,285,-285,0,12529962,3,-3,0,10830000,2150000,-2150000,0,140800000000,224806000000,-224806000000,0,191790000,43478700,-43478700,0,3825460000,,,,12320000000,,,,128161000,6,-6,0,1965930000,5475000,-5475000,0,42200000000,1203000000,-1203000000,0,45100000,1100000,-1100000,0,7500000,700000,-700000,0,2024-10-24 17:30:22,2025-04-29 16:00:02
7138.01,269514008,PC,23h22m20.61s,3505858700,+60d45m16.92s,607546990,-32930000,48,-48,0,-28610000,44,-44,0,24604491260230,2630,-2630,0,54149624,132,-132,0,12400000,2280000,-2280000,0,40280000000,3074950000,-3074950000,0,161825000,11116700,-11116700,0,1551460000,,,,9830000000,,,,120810000,24,-24,0,11547900000,353750000,-353750000,0,79790000000,2257000000,-2257000000,0,38400000,800000,-800000,0,27500000,1200000,-1200000,0,2024-10-24 17:30:22,2024-10-28 12:03:05
7139.01,269330087,PC,23h21m13.51s,3503062710,+65d15m27.7s,652576950,-61190000,28,-28,0,-19160000,23,-23,0,24604460864850,1834,-1834,0,38850223,67,-67,0,12090000,2600000,-2600000,0,61130000000,4997990000,-4997990000,0,119861000,7170900,-7170900,0,1923590000,,,,10370000000,,,,126728000,38,-38,0,6996620000,71055000,-71055000,0,71620000000,2899000000,-2899000000,0,43000000,900000,-900000,0,14800000,600000,-600000,0,2024-10-24 17:30:22,2024-10-28 12:03:05
714.01,219195044,PC,06h09m34.18s,923924170,-53d49m22.76s,-538229880,927210000,55,-55,0,1152980000,58,-58,0,24584128262550,818,-818,0,43239329,65,-65,0,15783127,3625482,-3625482,0,9772224915,545404780,-545404780,0,15008877,10006013,-10006013,0,237735564,,,,5631748972,,,,115436000,7,-7,0,538473000,679000,-679000,0,37820000000,,,0,44380000,,,0,4731410,141473,-141473,0,2019-05-24 15:31:12,2024-09-19 10:08:01
714.02,219195044,PC,06h09m34.18s,923924170,-53d49m22.76s,-538229880,927210000,55,-55,0,1152980000,58,-58,0,24584191061300,1576,-1576,0,101775475,219,-219,0,20401655,3298276,-3298276,0,9432876093,637564400,-637564400,0,15705443,3681686,-3681686,0,75929156,,,,4233717664,,,,115436000,7,-7,0,538473000,679000,-679000,0,37820000000,,,0,44380000,,,0,4731410,141473,-141473,0,2019-05-24 15:31:12,2024-09-19 10:08:01
7140.01,371909591,PC,23h16m05.22s,3490217660,+59d01m10.26s,590195160,7730000,25,-25,0,-1920000,24,-24,0,24604446173220,8274,-8274,0,51879527,413,-413,0,59790000,10790000,-10790000,0,35240000000,2185730000,-2185730000,0,148534000,10220600,-10220600,0,19335200000,,,,18470000000,,,,125317000,31,-31,0,10304900000,181900000,-181900000,0,66170000000,2402000000,-2402000000,0,36600000,1000000,-1000000,0,29000000,1400000,-1400000,0,2024-10-24 17:30:22,2024-10-28 12:03:05
7141.01,235717158,PC,16h58m38.92s,2546621510,+83d16m18.28s,832717450,-229020000,75,-75,0,254370000,101,-101,0,24604782793350,2313,-2313,0,24141149,86,-86,0,13290000,2880000,-2880000,0,107600000000,7997330000,-7997330000,0,58313200,3551620,-3551620,0,295308000,,,,6490000000,,,,142442000,7,-7,0,2292460000,22465000,-22465000,0,34380000000,1570000000,-1570000000,0,46400000,100000,-100000,0,6100000,200000,-200000,0,2024-10-24 18:04:35,2025-07-22 12:04:25
7142.01,263723781,PC,16h41m47.28s,2504469800,+14d46m22.04s,147727880,-65670000,26,-26,0,-107480000,24,-24,0,24604680909240,1441,-1441,0,65433068,10732,-10732,0,31140000,2200000,-2200000,0,262970000000,11527200000,-11527200000,0,160666000,,,0,1028680000,,,,8870000000,,,,133053000,7,-7,0,5574300000,66255000,-66255000,0,52950000000,1220000000,-1220000000,0,43400000,,,0,10700000,,,0,2024-10-24 18:04:35,2025-05-08 12:03:13
7143.01,408548144,PC,06h09m31.65s,923818590,+85d49m14.53s,858207030,-10270000,25,-25,0,-707490000,30,-30,0,24604781243850,2448,-2448,0,11376981,28,-28,0,10200000,5560000,-5560000,0,12170000000,2350760000,-2350760000,0,27746700,3798640,-3798640,0,3493770000,,,,12040000000,,,,126106000,6,-6,0,1773430000,5115000,-5115000,0,42440000000,1287000000,-1287000000,0,45200000,1100000,-1100000,0,7400000,700000,-700000,0,2024-10-24 18:04:35,2025-03-16 12:03:11
7144.01,400235555,PC,17h32m12.94s,2630538970,+14d16m04.98s,142680500,-3810000,30,-30,0,-170390000,36,-36,0,24604792753720,1953,-1953,0,5289141,12,-12,0,10870000,2540000,-2540000,0,25030000000,2262500000,-2262500000,0,66777200,4992580,-4992580,0,35297500000,,,,21470000000,,,,127353000,7,-7,0,6256820000,86625000,-86625000,0,57396000000,1209000000,-1209000000,0,42000000,800000,-800000,0,13400000,700000,-700000,0,2024-10-24 18:04:36,2025-04-30 12:03:16
7145.01,8416274,PC,16h24m23.65s,2460985600,+32d01m45.97s,320294360,-19920000,24,-24,0,144840000,28,-28,0,24604114711180,2147,-2147,0,232471066,626,-626,0,20310000,7380000,-7380000,0,127540000000,35175100000,-35175100000,0,139025000,,,0,87677900,,,,4790000000,,,,130371000,7,-7,0,5787700000,49420000,-49420000,0,58391000000,192000000,-192000000,0,44500000,,,0,10100000,,,0,2024-10-24 18:04:36,2025-04-14 12:03:26
7146.01,402848417,PC,01h10m58.18s,177424240,+82d13m17.3s,822214730,77110000,35,-35,0,-17020000,37,-37,0,24604523492370,5219,-5219,0,284664618,1736,-1736,0,59580000,6140000,-6140000,0,42670000000,1960030000,-1960030000,0,92195500,5433090,-5433090,0,364134000,,,,6840000000,,,,122041000,12,-12,0,5449810000,59925000,-59925000,0,58880000000,1410000000,-1410000000,0,40900000,800000,-800000,0,15400000,800000,-800000,0,2024-10-24 18:04:36,2024-10-28 12:03:05
7147.01,405542683,PC,17h07m00.95s,2567539520,+38d47m04.52s,387845880,325600000,46,-46,0,-314170000,58,-58,0,24604783002260,1146,-1146,0,13473988,33,-33,0,4440000,2220000,-2220000,0,111640000000,117254000000,-117254000000,0,96786100,30387700,-30387700,0,202200000,,,,5900000000,,,,137182000,7,-7,0,2079330000,11260000,-11260000,0,35760000000,1570000000,-1570000000,0,46158000,117063,-117063,0,6400000,200000,-200000,0,2024-10-24 18:04:36,2025-05-20 12:03:11
7148.01,351599985,PC,16h56m35.25s,2541468810,+22d34m10.59s,225696070,-236400000,31,-31,0,-294800000,36,-36,0,24604794650860,2342,-2342,0,13432587,43,-43,0,15340000,3090000,-3090000,0,22150000000,1699220000,-1699220000,0,39929400,3154490,-3154490,0,6631300000,,,,14130000000,,,,121285000,6,-6,0,2451730000,14785000,-14785000,0,50311000000,1120000000,-1120000000,0,44800000,900000,-900000,0,8700000,500000,-500000,0,2024-10-24 18:04:36,2025-05-16 12:03:36
7149.01,459323923,CP,16h18m57.23s,2447384660,+19d10m32.92s,191758120,-77570000,92,-92,0,128780000,88,-88,0,24604753476560,562,-562,0,26520679,32,-32,0,15300000,410000,-410000,0,1261880000000,13770100000,-13770100000,0,112606000,3599170,-3599170,0,157673000,,,,5550000000,,,,148294000,8,-8,0,1261260000,11065000,-11065000,0,32470000000,1570000000,-1570000000,0,48800000,,,0,3400000,100000,-100000,0,2024-10-24 18:04:36,2025-07-22 12:04:25
715.01,271971130,CP,07h35m24.56s,1138523280,-73d34m38.67s,-735774090,826340000,78,-78,0,99870000,98,-98,0,24583275520870,1685,-1685,0,192879579,319,-319,0,21841643,1838245,-1838245,0,47735508832,2383301700,-2383301700,0,17145308,1255244,-1255244,0,7212871,,,,2350427129,,,,135308000,7,-7,0,424048000,855500,-855500,0,30750000000,,,0,44380000,,,0,2298240,68728,-68728,0,2019-05-24 15:31:12,2025-07-09 16:00:02
7150.01,352284958,PC,01h16m59.31s,192471410,+71d05m37.13s,710936470,17420000,25,-25,0,-6840000,25,-25,0,24604783981520,3933,-3933,0,8818115,34,-34,0,15580000,3430000,-3430000,0,20670000000,1955500000,-1955500000,0,94717100,,,0,43044700000,,,,22560000000,,,,130850000,11,-11,0,12765500000,264150000,-264150000,0,65710000000,1220000000,-1220000000,0,39100000,,,0,21400000,,,0,2024-10-24 18:04:37,2024-10-28 12:03:05
7151.01,331619598,PC,04h38m34.01s,696417010,+74d18m33.62s,743093400,-102840000,32,-32,0,-71760000,51,-51,0,24604666572100,6749,-6749,0,71467369,483,-483,0,39130000,10300000,-10300000,0,11570000000,827607000,-827607000,0,36385800,2489400,-2489400,0,4120520000,,,,12550000000,,,,115576000,11,-11,0,3508690000,35775000,-35775000,0,62520000000,1368000000,-1368000000,0,44000000,900000,-900000,0,11500000,500000,-500000,0,2024-10-24 18:04:37,2024-10-28 12:03:05
7152.01,378860702,PC,00h40m50.97s,102123780,+71d21m53.22s,713647820,,,,,,,,,24604752189030,1807,-1807,0,31875721,49,-49,0,18250000,2980000,-2980000,0,42780000000,2509480000,-2509480000,0,,,,0,,,,,,,,,118780000,20,-20,0,,,,0,,,,0,,,,0,,,,0,2024-10-24 18:04:37,2024-10-28 12:03:05
7153.01,154869806,PC,12h41m01.46s,1902560940,+88d04m55.29s,880820250,-307430000,49,-49,0,373000000,43,-43,0,24604357992320,7350,-7350,0,276174987,1651,-1651,0,45090000,6920000,-6920000,0,21760000000,1497650000,-1497650000,0,39292800,2842250,-2842250,0,174356000,,,,5690000000,,,,121854000,6,-6,0,2933660000,24240000,-24240000,0,54690000000,1451000000,-1451000000,0,45100000,800000,-800000,0,9000000,500000,-500000,0,2024-10-24 18:04:37,2024-10-28 12:03:05
7154.01,377622130,PC,17h38m16.88s,2645703140,+15d12m48.73s,152135370,-110120000,43,-43,0,94930000,50,-50,0,24604640498930,1438,-1438,0,88600515,213,-213,0,24930000,1920000,-1920000,0,105630000000,3365060000,-3365060000,0,92062300,5338440,-5338440,0,452470000,,,,7220000000,,,,119445000,7,-7,0,2991230000,24260000,-24260000,0,54810000000,1271000000,-1271000000,0,44500000,800000,-800000,0,9700000,500000,-500000,0,2024-10-24 18:04:37,2025-04-14 12:03:26
7155.01,468350765,PC,00h49m46.91s,124454480,+79d17m16.28s,792878550,363400000,38,-38,0,-93770000,33,-33,0,24604773536090,2960,-2960,0,38949005,131,-131,0,21710000,3580000,-3580000,0,10710000000,747060000,-747060000,0,21569300,1754380,-1754380,0,1162530000,,,,9140000000,,,,118389000,6,-6,0,1447510000,4240000,-4240000,0,47180000000,1685000000,-1685000000,0,46600000,900000,-900000,0,6700000,500000,-500000,0,2024-10-24 18:04:38,2025-03-16 12:03:11
7156.01,376354189,PC,03h01m07.26s,452802340,+69d54m57.79s,699160530,675560000,57,-57,0,-246780000,75,-75,0,24604785650910,1581,-1581,0,19299641,72,-72,0,3700000,1210000,-1210000,0,268010000000,153101000000,-153101000000,0,117580000,16861500,-16861500,0,29968700,,,,3660000000,,,,146049000,10,-10,0,1813690000,15445000,-15445000,0,35540000000,1570000000,-1570000000,0,47800000,100000,-100000,0,4600000,100000,-100000,0,2024-10-24 18:04:38,2024-10-28 12:03:05
7157.01,469523619,PC,21h12m01.3s,3180054080,+59d01m57.86s,590327390,-6050000,46,-46,0,-40160000,45,-45,0,24604227227280,2390,-2390,0,11838063,27,-27,0,12330000,3360000,-3360000,0,18530000000,1918170000,-1918170000,0,92955300,6596450,-6596450,0,60174900000,,,,24530000000,,,,123132000,14,-14,0,10755400000,284100000,-284100000,0,89960000000,2099000000,-2099000000,0,41400000,700000,-700000,0,21100000,800000,-800000,0,2024-10-24 17:29:28,2024-10-28 12:03:05
7158.01,431033767,PC,22h18m42.87s,3346786180,+53d46m53.01s,537813930,-30050000,37,-37,0,-19950000,35,-35,0,24604235228300,4549,-4549,0,33385770,177,-177,0,35190000,5390000,-5390000,0,36200000000,2556570000,-2556570000,0,119188000,,,0,24758100000,,,,19650000000,,,,131238000,9,-9,0,16225700000,631750000,-631750000,0,74820000000,1220000000,-1220000000,0,40200000,,,0,21300000,,,0,2024-10-24 17:29:28,2024-10-28 12:03:05
7159.01,444159424,PC,22h50m04.93s,3425205340,+58d54m22.23s,589061740,,,,,,,,,24604181582160,6849,-6849,0,88922064,689,-689,0,37090000,6200000,-6200000,0,52500000000,3389610000,-3389610000,0,,,,0,,,,,,,,,124920000,6,-6,0,9007010000,,,0,,,,0,,,,0,,,,0,2024-10-24 17:29:34,2024-10-28 12:03:05
716.01,119081096,FP,09h04m57.34s,1362389120,-18d30m09.63s,-185026740,946490000,45,-45,0,-394170000,59,-59,0,24585181099100,4040,-4040,0,8370700,2900,-2900,0,24970000,5670000,-5670000,0,27455000000,162657000,-162657000,0,29884900,3233540,-3233540,0,26459300000,,,,19980000000,,,,124268000,7,-7,0,888248000,3145000,-3145000,0,37760000000,1528000000,-1528000000,0,47200000,3300000,-3300000,0,5200000,400000,-400000,0,2019-05-24 15:54:20,2021-10-29 12:59:15
7160.01,154264903,PC,22h48m12.54s,3420522680,+47d10m13.74s,471704830,-104180000,2099,-2099,0,-60430000,2099,-2099,0,24605711813820,2916,-2916,0,30825102,92,-92,0,37080000,3470000,-3470000,0,40110000000,1661120000,-1661120000,0,102259000,4171530,-4171530,0,13123900000,,,,16760000000,,,,129340000,6,-6,0,7466340000,,,0,60018000000,279000000,-279000000,0,,,,0,16900000,500000,-500000,0,2024-10-24 17:29:34,2024-10-28 12:03:05
7161.01,415461195,PC,22h29m15.37s,3373140490,+56d00m52.97s,560147140,-33440000,1677,-1677,0,-58040000,1677,-1677,0,24604171209550,3191,-3191,0,38285502,113,-113,0,52480000,4900000,-4900000,0,25310000000,966115000,-966115000,0,127621000,,,0,33603600000,,,,21210000000,,,,119510000,20,-20,0,7361130000,,,0,70750000000,1723000000,-1723000000,0,37400000,,,0,28000000,,,0,2024-10-24 17:29:33,2024-10-28 12:03:05
7162.01,341005781,PC,20h58m53.91s,3147246210,+59d35m43.07s,595952970,-8640000,2183,-2183,0,12690000,2183,-2183,0,24605555368350,3494,-3494,0,86393678,566,-566,0,23250000,3490000,-3490000,0,225050000000,15750200000,-15750200000,0,81749800,5536810,-5536810,0,64615600,,,,4440000000,,,,144397000,8,-8,0,,,,0,34680000000,1570000000,-1570000000,0,46800000,200000,-200000,0,5600000,300000,-300000,0,2024-10-24 17:29:33,2024-10-28 12:03:05
7163.01,343774169,PC,22h46m52.07s,3417169650,+54d00m42.61s,540118370,486860000,53,-53,0,133290000,48,-48,0,24604144503740,2663,-2663,0,53913891,139,-139,0,19950000,5370000,-5370000,0,40860000000,3306260000,-3306260000,0,42865400,3413740,-3413740,0,795918000,,,,8320000000,,,,112584000,6,-6,0,1373000000,5810000,-5810000,0,51790000000,1363000000,-1363000000,0,46800000,800000,-800000,0,7100000,400000,-400000,0,2024-10-24 17:29:32,2025-08-06 12:04:41
7164.01,326470400,FP,14h00m23.45s,2100976900,-61d44m28.32s,-617412000,-67040000,35,-35,0,234400000,53,-53,0,24600877965020,15896,-15896,0,7365528811,50184,-50184,0,47350000,16440000,-16440000,0,14320000000,8227240000,-8227240000,0,31392300,11859900,-11859900,0,2295500,,,,1920000000,,,,98447000,6,-6,0,1082000000,4255000,-4255000,0,56590000000,1346000000,-1346000000,0,45700000,800000,-800000,0,8600000,500000,-500000,0,2024-11-14 21:37:44,2025-07-16 16:00:01
