kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
11296205,K08048.01,,CANDIDATE,CANDIDATE,3340,0,0,0,0,379672760000,232000,-232000,4459701000,23200,-23200,3020,1530,-3020,966200,86600,-86600,2540000,38600,-38600,1.33,360,-110,247.0,,,0.88,0.70,-0.23,7.90,1,q1_q17_dr25_tce,6156.00,167.00,-186.00,4563,35,-196,8240,2200,-730,291454680,49043289,14440
11348086,K08049.01,,FALSE POSITIVE,FALSE POSITIVE,1760,1,0,0,0,391420272000,71200,-71200,4704430100,9490,-9490,7970,1650,-5520,384000,38700,-38700,2370000,28700,-28700,1.61,330,-170,256.0,,,01.01,0.61,-0.29,10.30,1,q1_q17_dr25_tce,6032.00,163.00,-163.00,4460,74,-147,9490,1910,-1030,290579710,49189980,12879
11350634,K08050.01,,CANDIDATE,CANDIDATE,2530,0,0,0,0,278389350000,112000,-112000,2995370000,21300,-21300,1200,3380,-1200,1043000,78000,-78000,2630000,26800,-26800,6.81,1030,-1770,464.0,,,10.93,4.16,-5.35,11.20,1,q1_q17_dr25_tce,4951.00,51.00,-88.00,3349,154,-112,4.3420,6570,-11270,291968020,49115311,12795
11357185,K08051.01,,FALSE POSITIVE,FALSE POSITIVE,660,1,0,0,0,185243906000,32900,-32900,1772769000,11000,-11000,7260,2440,-4960,327600,49500,-49500,3840000,59800,-59800,2.38,860,-270,354.0,,,3.70,3.96,-1.21,7.90,1,q1_q17_dr25_tce,6218.00,173.00,-239.00,4417,58,-232,1.1310,4090,-1280,295083650,49170158,14652
11358305,K08052.01,,CANDIDATE,CANDIDATE,9410,0,0,0,0,7868712300,1360,-1360,1332612000,13500,-13500,7480,2330,-5040,373900,45400,-45400,891000,11800,-11800,1.73,490,-500,1323.0,,,722.44,613.46,-412.98,9.10,1,q1_q17_dr25_tce,6738.00,189.00,-284.00,4109,195,-175,1.6920,4850,-4850,295590120,49198601,13410
11392362,K08053.01,,CANDIDATE,CANDIDATE,9970,0,0,0,0,9910578600,2550,-2550,1359226000,26200,-26200,8130,1600,-5630,594500,93700,-93700,995000,16300,-16300,1.19,350,-120,922.0,,,170.47,142.43,-53.51,9.20,1,q1_q17_dr25_tce,6214.00,152.00,-239.00,4442,50,-200,1.0760,3130,-1120,285745640,49238869,14863
11443757,K08054.01,,CANDIDATE,CANDIDATE,9950,0,0,0,0,43908805300,7350,-7350,1693350000,15500,-15500,2720,1800,-2720,626500,50600,-50600,2980000,25600,-25600,7.33,1870,-4380,885.0,,,144.75,115.28,-124.24,13.70,1,q1_q17_dr25_tce,5216.00,172.00,-172.00,3402,592,-197,4.3030,1.1020,-25710,285086850,49362820,13589
8028465,K08152.01,,FALSE POSITIVE,FALSE POSITIVE,460,1,0,0,0,261684363000,48400,-48400,2473986000,13000,-13000,370,4240,-370,389200,55500,-55500,8170000,122000,-122000,1.46,100,-140,175.0,,,0.22,0.06,-0.06,8.30,1,q1_q17_dr25_tce,4393.00,117.00,-143.00,4713,59,-32,5260,360,-500,291670620,43814461,14864
8129641,K08153.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,808106001,"8,72","-8,72",1316902600,1040,-1040,1.2690,4840,-1420,391740,4210,-4210,76800000,61800,-61800,39.59,10500,-4220,1978.0,,,3631.91,2958.00,-1154.43,73.30,1,q1_q17_dr25_tce,6014.00,189.00,-232.00,4494,58,-173,9580,2550,-1020,300954160,43991718,15940
8226720,K08154.01,,FALSE POSITIVE,FALSE POSITIVE,360,1,0,0,0,391330680000,172000,-172000,1867266000,24100,-24100,5080,160,-4610,1237000,110000,-110000,2770000,31500,-31500,1.68,480,-170,274.0,,,1.33,1.10,-0.39,10.30,1,q1_q17_dr25_tce,6428.00,160.00,-208.00,4457,65,-195,9770,2800,-1000,289482700,44178890,14056
8307354,K08155.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,320567945510,,,2796247569,,,3310,,,1536140,,,8990000,,,2.43,560,-200,234.0,,,0.71,0.51,-0.19,7.50,2,q1_q17_dr25_tce,5546.00,182.00,-182.00,4575,40,-160,8100,1870,-670,294578610,44215260,15916
8439949,K08156.01,,CANDIDATE,CANDIDATE,2660,0,0,0,0,364982420000,110000,-110000,1886133000,19400,-19400,9260,330,-6430,1234600,84000,-84000,5330000,47400,-47400,3.12,1030,-350,293.0,,,1.73,1.65,-0.53,13.10,1,q1_q17_dr25_tce,6429.00,153.00,-211.00,4404,68,-216,1.1160,3700,-1230,295163640,44422211,14324
8527297,K08157.01,,CANDIDATE,CANDIDATE,6380,0,0,0,0,587300210,,,1323502325,,,,,,82000,,,,,,,,,,,,,,,,3,q1_q17_dr25_tce,,,,,,,,,,301661800,44577499,14010
8588982,K08158.01,,FALSE POSITIVE,FALSE POSITIVE,10,1,0,0,0,116025744000,13400,-13400,2063934800,6020,-6020,170,6350,-170,353900,79000,-79000,13600000,107000,-107000,37.99,6610,-8820,893.0,,,150.02,66.72,-67.22,18.50,1,q1_q17_dr25_tce,4575.00,54.00,-75.00,2592,136,-84,10.7880,1.8780,-25040,300587680,44681862,12184
6182508,K08261.01,,FALSE POSITIVE,FALSE POSITIVE,1280,1,0,0,0,85977042600,8800,-8800,1593127000,10700,-10700,420,4060,-420,191900,22400,-22400,10600000,158000,-158000,1.46,120,-170,202.0,,,0.40,0.10,-0.12,8.00,1,q1_q17_dr25_tce,3710.00,81.00,-89.00,4797,54,-36,4520,360,-530,282909850,41502739,15901
6195669,K08262.01,,FALSE POSITIVE,FALSE POSITIVE,900,0,1,0,0,370943530000,126000,-126000,2611772000,21900,-21900,1.2940,708600,-25010,1664000,130000,-130000,10700000,88300,-88300,27.77,6480,-2150,228.0,,,0.64,0.45,-0.15,14.60,1,q1_q17_dr25_tce,5755.00,155.00,-173.00,4588,40,-160,7760,1810,-600,288813570,41555119,15048
6356506,K08263.01,,CANDIDATE,CANDIDATE,2910,0,0,0,0,280555440000,253000,-253000,3080323000,40400,-40400,310,4190,-310,1275700,72300,-72300,4010000,48400,-48400,2.17,720,-240,308.0,,,2.13,2.11,-0.69,9.30,1,q1_q17_dr25_tce,6292.00,174.00,-240.00,4426,54,-216,1.0780,3610,-1200,289325930,41749939,15160
6583107,K08264.01,,FALSE POSITIVE,FALSE POSITIVE,1680,1,0,0,0,30626192700,2380,-2380,1579461300,6980,-6980,3860,2020,-3860,110700,23800,-23800,1630000,39100,-39100,1.55,430,-380,655.0,,,43.61,36.13,-21.98,6.60,1,q1_q17_dr25_tce,5860.00,177.00,-195.00,4244,231,-189,1.1970,3280,-2950,283242830,42028561,13891
6681618,K08265.01,,FALSE POSITIVE,FALSE POSITIVE,1280,1,0,0,0,364421890000,168000,-168000,3039267000,25800,-25800,1.2760,700800,-17750,3814000,190000,-190000,25000000,112000,-112000,36.37,11000,-3670,264.0,,,1.14,01.05,-0.35,28.50,1,q1_q17_dr25_tce,6047.00,190.00,-232.00,4470,52,-208,1.2020,3020,-1010,288773160,42137081,15975
6946985,K08266.01,,FALSE POSITIVE,FALSE POSITIVE,3880,1,0,0,0,440584562000,82600,-82600,5641280600,9160,-9160,620,3980,-620,1053400,39200,-39200,659000,4800,-4800,1.67,770,-420,505.0,,,15.38,21.31,-8.07,16.10,1,q1_q17_dr25_tce,9935.00,276.00,-415.00,4205,144,-267,1.9960,9230,-4970,291295500,42449940,9397
7106438,K08267.01,,FALSE POSITIVE,FALSE POSITIVE,1270,1,0,0,0,269331027000,81300,-81300,2326164000,25100,-25100,6790,460,-4990,489100,68900,-68900,5160000,81700,-81700,2.54,860,-340,304.0,,,02.02,02.08,-0.73,7.90,1,q1_q17_dr25_tce,6129.00,193.00,-236.00,4419,72,-217,1.0550,3580,-1430,288083680,42676392,15394
9529148,K07942.01,,FALSE POSITIVE,FALSE POSITIVE,2930,1,0,0,0,25342869600,2440,-2440,1326844000,9370,-9370,5540,120,-4730,151000,29600,-29600,2310000,41600,-41600,1.85,550,-230,706.0,,,58.81,50.63,-19.50,7.50,1,q1_q17_dr25_tce,6311.00,151.00,-227.00,4398,52,-195,1.1720,3530,-1410,292941800,46193691,15000
9531850,K07943.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,662342650,51,-51,1317140000,8120,-8120,6310,320,-4880,104900,14500,-14500,23600000,272000,-272000,5.13,0,0,2089.0,,,4499.32,0.00,0.00,12.40,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,294086330,46131641,17332
9541094,K07944.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,536654028,"27,6","-27,6",1317066300,4930,-4930,6200,180,-4990,278300,16900,-16900,410000,2500,-2500,0.67,190,-90,2299.0,,,6574.04,5356.26,-2175.84,21.80,1,q1_q17_dr25_tce,5887.00,146.00,-176.00,4421,87,-203,1.2010,2830,-1310,297275790,46132751,13805
9579753,K07945.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,0,1,1089081490,142,-142,1320192000,14000,-14000,3100,1490,-3100,226200,25100,-25100,1310000,15500,-15500,0.69,40,-80,1131.0,,,386.20,123.02,-124.33,9.90,1,q1_q17_dr25_tce,4327.00,152.00,-167.00,4639,60,-24,6140,440,-670,287954900,46298271,15597
9588880,K07946.01,,FALSE POSITIVE,FALSE POSITIVE,2350,1,0,0,0,77976211550,,,1753549500,,,,,,200000,,,,,,,,,,,,,,,,7,q1_q17_dr25_tce,,,,,,,,,,292165950,46227631,14703
9592831,K07947.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,609668222,"91,7","-91,7",1319340000,16600,-16600,1350,3290,-1350,283600,26700,-26700,2880000,22700,-22700,1.35,230,-100,1805.0,,,2491.57,1431.05,-640.58,15.70,1,q1_q17_dr25_tce,5296.00,190.00,-174.00,4576,30,-120,8150,1380,-640,293760860,46231201,16678
9602658,K07948.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,3556504030,684,-684,1335416000,13900,-13900,8460,1250,-5960,686200,48600,-48600,1320000,13300,-13300,0.56,70,-90,580.0,,,26.66,12.76,-10.17,11.80,1,q1_q17_dr25_tce,3745.00,122.00,-133.00,4819,77,-56,4270,600,-660,297162840,46276310,15802
11453349,K08055.01,,CANDIDATE,CANDIDATE,9070,0,0,0,0,4406607370,412,-412,1333556100,7740,-7740,4330,350,-4330,210700,25700,-25700,707000,11100,-11100,0.86,270,-90,1152.0,,,415.56,400.77,-127.23,8.10,1,q1_q17_dr25_tce,6063.00,190.00,-211.00,4470,52,-208,1.2010,3180,-1060,290818240,49305580,14689
11560397,K08056.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,527673051,"29,1","-29,1",1318204200,5210,-5210,2160,2590,-2160,163100,16300,-16300,283000,2800,-2800,1.43,250,-760,4056.0,,,63629.23,36040.94,-51500.22,13.50,1,q1_q17_dr25_tce,6762.00,214.00,-262.00,3738,544,-96,2.6370,4640,-13910,292546630,49543373,13699
11565903,K08057.01,,FALSE POSITIVE,FALSE POSITIVE,2380,1,0,0,0,117140785000,44700,-44700,2450828000,20400,-20400,6430,2990,-4260,340100,75800,-75800,3370000,53200,-53200,15.87,480,-4340,862.0,,,130.52,13.58,-71.18,8.50,1,q1_q17_dr25_tce,5282.00,52.00,-195.00,2932,33,-27,8.2430,2500,-22510,295140560,49557060,13015
11601597,K08058.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,590281548,"40,6","-40,6",1316912700,6540,-6540,8010,1620,-5580,272000,35200,-35200,216000,1400,-1400,0.68,150,-160,2643.0,,,11597.35,7737.68,-5421.27,20.60,1,q1_q17_dr25_tce,6124.00,165.00,-184.00,4196,198,-132,1.3150,2950,-2950,286478490,49641140,12174
11612241,K08059.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,1,4564714700,1010,-1010,1330763000,17100,-17100,6470,3180,-4210,1339500,63000,-63000,993000,6400,-6400,01.04,310,-140,1131.0,,,387.76,344.79,-128.18,18.00,3,q1_q17_dr25_tce,5953.00,161.00,-179.00,4433,87,-203,9900,3000,-1290,292653870,49644138,14095
11661803,K08060.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,372086704000,23800,-23800,4048990100,4730,-4730,1.2660,725800,-16940,368600,26500,-26500,24900000,158000,-158000,38.40,13300,-4430,283.0,,,1.51,1.54,-0.50,18.00,1,q1_q17_dr25_tce,6289.00,174.00,-240.00,4411,72,-217,1.0930,3790,-1260,291882290,49748161,15279
11661803,K08060.02,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,363448167000,41100,-41100,4111933600,6800,-6800,1.2590,722600,-38870,601300,44800,-44800,21200000,134000,-134000,37.03,12800,-4270,285.0,,,1.56,1.59,-0.52,19.40,2,q1_q17_dr25_tce,6289.00,174.00,-240.00,4411,72,-217,1.0930,3790,-1260,291882290,49748161,15279
8608544,K08159.01,,FALSE POSITIVE,FALSE POSITIVE,70,1,0,0,0,348681620000,109000,-109000,3438210000,20000,-20000,5060,4490,-2960,1095900,74400,-74400,3090000,29200,-29200,02.09,710,-230,302.0,,,1.96,1.87,-0.59,11.90,1,q1_q17_dr25_tce,6450.00,144.00,-192.00,4386,67,-216,1.1550,3890,-1300,284192170,44762112,13971
8608544,K08159.02,,CANDIDATE,CANDIDATE,5730,0,0,0,0,353018610000,111000,-111000,3500863000,21900,-21900,640,3590,-640,1558300,48100,-48100,3750000,27700,-27700,2.25,760,-250,301.0,,,1.93,1.84,-0.58,14.90,2,q1_q17_dr25_tce,6450.00,144.00,-192.00,4386,67,-216,1.1550,3890,-1300,284192170,44762112,13971
8618147,K08160.01,,FALSE POSITIVE,FALSE POSITIVE,770,1,0,0,0,345128277000,95300,-95300,2186620000,18800,-18800,1750,2610,-1740,1592500,57800,-57800,3240000,32800,-32800,1.94,610,-200,282.0,,,1.50,1.38,-0.46,11.40,1,q1_q17_dr25_tce,6214.00,174.00,-217.00,4442,52,-208,1.0760,3350,-1120,289295070,44716560,14495
8630840,K08161.01,,FALSE POSITIVE,FALSE POSITIVE,1020,1,0,0,0,370386420000,675000,-675000,2633823000,80900,-80900,60,4470,-60,2394000,320000,-320000,1860000,17100,-17100,2.12,620,-610,328.0,,,2.74,2.33,-1.55,13.90,1,q1_q17_dr25_tce,6179.00,167.00,-223.00,4134,246,-164,1.5550,4510,-4510,294133480,44717350,13732
8683144,K08162.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,267970682000,97500,-97500,2679789000,31700,-31700,80,4420,-80,1148000,140000,-140000,3580000,39300,-39300,1.70,520,-180,280.0,,,1.45,1.31,-0.42,10.40,1,q1_q17_dr25_tce,6008.00,163.00,-181.00,4519,52,-208,8970,2770,-920,289485990,44886089,14077
8708961,K08163.01,,CANDIDATE,CANDIDATE,2120,0,0,0,0,370982530000,123000,-123000,3082287000,22100,-22100,1.6550,6.5400,-2480,1784000,130000,-130000,5520000,41500,-41500,119.96,31900,-47800,338.0,,,03.07,2.47,-2.09,15.70,1,q1_q17_dr25_tce,6028.00,181.00,-181.00,4013,420,-140,1.6300,4330,-6500,298212650,44804790,13936
8740744,K08164.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,417829033000,15900,-15900,1388786000,22600,-22600,2790,1580,-2790,1505000,100000,-100000,5010000,56400,-56400,2.19,720,-240,248.0,,,0.90,0.89,-0.28,8.90,1,q1_q17_dr25_tce,6018.00,190.00,-211.00,4485,56,-224,9750,3180,-1060,285941160,44994148,15499
7451315,K08268.01,,FALSE POSITIVE,FALSE POSITIVE,2310,1,0,0,0,368522400000,255000,-255000,1774540000,56600,-56600,1.2200,696000,-43400,3629000,220000,-220000,13300000,71100,-71100,26.70,8000,-3430,260.0,,,01.09,0.99,-0.38,22.70,1,q1_q17_dr25_tce,6063.00,191.00,-233.00,4473,70,-210,9410,2820,-1210,293708400,43088150,15564
7751294,K08269.01,,FALSE POSITIVE,FALSE POSITIVE,1140,1,0,0,0,371458977600,,,3098187992,,,370,,,1007340,,,4570000,,,2.22,670,-280,283.0,,,1.51,1.33,-0.50,10.80,1,q1_q17_dr25_tce,6388.00,171.00,-209.00,4427,67,-202,1.0330,3100,-1330,291193210,43475128,14280
7832787,K08270.01,,CANDIDATE,CANDIDATE,5780,0,0,0,0,338006920000,124000,-124000,2624000000,24800,-24800,1840,2460,-1840,1674500,67500,-67500,5440000,41100,-41100,02.09,600,-210,249.0,,,0.91,0.77,-0.25,15.30,1,q1_q17_dr25_tce,5741.00,153.00,-170.00,4502,62,-188,8980,2600,-870,295222990,43590439,15023
8008913,K08271.01,,FALSE POSITIVE,FALSE POSITIVE,2840,1,0,0,0,34998908500,3500,-3500,1603230800,7390,-7390,8960,760,-6360,176400,29400,-29400,4270000,68800,-68800,1.65,170,-110,376.0,,,4.74,1.66,-1.08,7.50,1,q1_q17_dr25_tce,4559.00,121.00,-134.00,4653,25,-53,6480,660,-440,282905090,43871769,15326
8022520,K08272.01,,CANDIDATE,CANDIDATE,1200,0,0,0,0,432427870000,374000,-374000,3614078000,39400,-39400,7160,2770,-4910,1963000,340000,-340000,1100000,70400,-70400,1.14,370,-130,259.0,,,01.07,01.04,-0.32,6.00,1,q1_q17_dr25_tce,6263.00,169.00,-188.00,4460,54,-216,1.1990,3350,-1120,289665740,43879459,13814
8108450,K08273.01,,FALSE POSITIVE,FALSE POSITIVE,1040,1,0,0,0,386787340000,295000,-295000,3549326000,54800,-54800,4790,300,-4410,1551000,230000,-230000,7440000,96600,-96600,2.34,440,-290,224.0,,,0.60,0.37,-0.20,10.30,2,q1_q17_dr25_tce,5425.00,185.00,-185.00,4484,104,-138,8470,1600,-1070,295497590,43909611,15876
8293631,K08274.01,,FALSE POSITIVE,FALSE POSITIVE,2890,1,0,0,0,449557346000,63400,-63400,1428226000,12200,-12200,6900,2150,-4610,1722700,39600,-39600,11900000,46300,-46300,55.33,2080,-18700,721.0,,,64.05,11.16,-42.25,28.40,1,q1_q17_dr25_tce,5323.00,117.00,-327.00,2510,36,-27,150750,5660,-50900,289641420,44224751,13810
9604563,K07949.01,,CANDIDATE,CANDIDATE,9120,0,0,0,0,1001916708,64,-64,1324703300,5210,-5210,740,4020,-740,125600,18800,-18800,709000,10200,-10200,0.62,100,-50,1545.0,,,1352.47,741.15,-323.45,8.30,1,q1_q17_dr25_tce,5521.00,165.00,-148.00,4613,37,-112,7340,1270,-580,297696620,46264679,14985
9639021,K07950.01,,FALSE POSITIVE,FALSE POSITIVE,1470,0,0,1,0,2215680760,293,-293,1322661900,9730,-9730,5630,70,-4970,151500,38600,-38600,436000,9400,-9400,0.57,90,-70,1236.0,,,550.44,275.86,-178.46,6.90,1,q1_q17_dr25_tce,5349.00,159.00,-159.00,4478,115,-115,8360,1300,-1060,286809140,46390411,13805
9640649,K07951.01,,CANDIDATE,CANDIDATE,9710,0,0,0,0,862329309,"41,1","-41,1",1321621400,3960,-3960,4210,360,-4210,104400,16100,-16100,1410000,20600,-20600,01.09,310,-110,1825.0,,,2623.55,2247.63,-768.54,10.80,1,q1_q17_dr25_tce,5806.00,163.00,-204.00,4528,36,-192,8990,2600,-870,287812870,46340569,15769
9643210,K07952.01,,FALSE POSITIVE,FALSE POSITIVE,380,1,0,0,0,3850304552,,,1321063696,,,2900,,,153370,,,1580000,,,0.28,40,-30,407.0,,,6.44,2.41,-1.60,5.30,2,q1_q17_dr25_tce,3274.00,42.00,-32.00,5044,44,-44,2240,320,-260,289241580,46359711,15610
9650579,K07953.01,,CANDIDATE,CANDIDATE,3350,0,0,0,0,432969050000,463000,-463000,1867367000,63100,-63100,4000,690,-4000,2076000,350000,-350000,2580000,51000,-51000,1.43,330,-120,219.0,,,0.55,0.37,-0.14,8.10,1,q1_q17_dr25_tce,5580.00,150.00,-166.00,4538,31,-178,8860,2070,-740,292412110,46363880,14942
9650762,K07954.01,,CANDIDATE,CANDIDATE,8390,0,0,0,0,372150350000,275000,-275000,4536928000,56300,-56300,2590,2060,-2590,2123000,170000,-170000,4570000,42400,-42400,1.74,460,-140,232.0,,,0.69,0.52,-0.18,12.30,1,q1_q17_dr25_tce,5769.00,155.00,-172.00,4570,42,-168,8120,2120,-660,292481660,46371479,15138
9651155,K07955.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1073831540,163,-163,1320326000,21200,-21200,1.1980,1120,-810,484600,11700,-11700,314000000,313000,-313000,137.54,15000,-59900,3791.0,,,48979.38,18214.48,-35798.34,137.30,1,q1_q17_dr25_tce,8059.00,224.00,-336.00,3789,399,-70,2.8590,3110,-12440,292640630,46388039,14902
11709006,K08061.01,,FALSE POSITIVE,FALSE POSITIVE,1.2000,1,0,0,0,719741000,5030,-5030,1318980000,430000,-430000,2750,2020,-2750,262800,61300,-61300,322000,37100,-37100,0.57,60,-30,2074.0,,,4398.76,1549.62,-799.53,6.50,5,q1_q17_dr25_tce,6014.00,120.00,-132.00,4486,24,-96,9930,1170,-540,289735600,49859787,8777
11714107,K08063.01,,CANDIDATE,CANDIDATE,4710,0,0,0,0,405354570000,123000,-123000,3118000000,26500,-26500,2850,1630,-2850,1077800,80200,-80200,5460000,63900,-63900,2.11,560,-240,232.0,,,0.69,0.54,-0.21,10.20,1,q1_q17_dr25_tce,5650.00,152.00,-169.00,4487,60,-180,9060,2420,-1040,292587340,49834469,15328
11724094,K08064.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1476230610,162,-162,1316030000,10500,-10500,3750,900,-3750,203200,27700,-27700,391000,5000,-5000,0.71,220,-80,1802.0,,,2484.49,2304.48,-744.43,9.70,1,q1_q17_dr25_tce,6325.00,168.00,-205.00,4409,67,-202,1.1120,3530,-1180,296978610,49817329,14063
11774383,K08065.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,520227316,"4,86","-4,86",1318379600,1040,-1040,1.0520,3.6840,-2280,179390,2870,-2870,686000000,714000,-714000,50.41,0,0,2264.0,,,6193.15,0.00,0.00,122.30,1,q1_q17_dr25_tce,5780.00,,,4438,,,1.2000,,,297044310,49970200,19174
11804952,K08066.01,,FALSE POSITIVE,FALSE POSITIVE,1970,1,0,0,0,36319288500,4480,-4480,1559447600,9010,-9010,5710,4050,-3640,260100,37100,-37100,4000000,57300,-57300,25.43,1020,-9210,1410.0,,,933.26,117.47,-614.07,8.60,1,q1_q17_dr25_tce,5008.00,50.00,-213.00,2706,30,-30,12.3900,4980,-44860,286566530,50089470,13560
11819135,K08067.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1901655058,"61,8","-61,8",1328336400,2940,-2940,1.0320,1020,-730,465450,3760,-3760,873000000,560000,-560000,89.89,26200,-26200,2192.0,,,5467.30,4836.71,-3182.07,190.60,1,q1_q17_dr25_tce,6929.00,216.00,-312.00,4102,214,-175,1.7040,4960,-4960,294457280,50030270,15064
11904835,K08068.01,,CANDIDATE,CANDIDATE,9980,0,0,0,0,9464041300,2800,-2800,1384500000,22400,-22400,480,4200,-480,699900,56300,-56300,2100000,25600,-25600,1.28,370,-130,839.0,,,117.23,100.35,-32.72,9.40,1,q1_q17_dr25_tce,5968.00,161.00,-179.00,4534,36,-204,8810,2570,-860,286121770,50279449,15807
8742735,K08165.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,331926220000,199000,-199000,2895792000,25100,-25100,260,4030,-260,1084000,110000,-110000,8090000,112000,-112000,2.25,550,-180,235.0,,,0.72,0.52,-0.18,8.70,1,q1_q17_dr25_tce,5652.00,152.00,-152.00,4577,40,-160,7980,1940,-650,287047420,44987968,15986
8743244,K08166.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,346316880000,177000,-177000,2471069000,40600,-40600,9540,6.8660,-330,2192000,150000,-150000,14400000,101000,-101000,5.21,1640,-700,278.0,,,1.42,1.35,-0.50,17.00,1,q1_q17_dr25_tce,6060.00,191.00,-212.00,4408,87,-203,1.0680,3370,-1440,287338070,44918709,15386
8743244,K08166.02,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,365610870000,198000,-198000,1854567000,32100,-32100,9350,380,-6960,1610200,84900,-84900,11200000,100000,-100000,4.42,1390,-600,273.0,,,1.32,1.26,-0.46,12.30,3,q1_q17_dr25_tce,6060.00,191.00,-212.00,4408,87,-203,1.0680,3370,-1440,287338070,44918709,15386
8748435,K08167.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0,259857360000,151000,-151000,2911798000,52800,-52800,5120,790,-4290,2404000,170000,-170000,3080000,26400,-26400,1.33,220,-100,237.0,,,0.74,0.39,-0.17,14.20,1,q1_q17_dr25_tce,5374.00,159.00,-143.00,4610,37,-105,7440,1220,-570,289868040,44960030,14458
8766268,K08168.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,5297317360,918,-918,1355479000,14900,-14900,1920,2720,-1920,334100,37900,-37900,1680000,22900,-22900,1.13,360,-110,989.0,,,226.10,218.10,-67.06,8.70,1,q1_q17_dr25_tce,5815.00,184.00,-204.00,4540,37,-213,8770,2780,-870,296422640,44976181,15654
8808064,K08169.01,,FALSE POSITIVE,FALSE POSITIVE,1530,1,0,0,0,447970280000,295000,-295000,5596455000,37000,-37000,210,4100,-210,1085700,84300,-84300,5130000,61500,-61500,2.00,620,-200,230.0,,,0.67,0.60,-0.19,9.20,1,q1_q17_dr25_tce,5911.00,159.00,-177.00,4530,50,-212,8870,2730,-910,287100130,45006310,15152
8813404,K08170.01,,FALSE POSITIVE,FALSE POSITIVE,40,1,0,0,0,374800950000,105000,-105000,4573021000,19600,-19600,5390,430,-4460,1069100,69000,-69000,1440000,15000,-15000,1.53,300,-370,286.0,,,1.59,0.93,-0.77,11.40,1,q1_q17_dr25_tce,5804.00,146.00,-146.00,4214,228,-123,1.2340,2440,-2990,289752960,45006290,12283
8329346,K08275.01,,CANDIDATE,CANDIDATE,2290,0,0,0,0,389875816000,71900,-71900,2736498000,14200,-14200,5760,60,-4770,333600,42200,-42200,21300000,296000,-296000,3.76,630,-290,207.0,,,0.44,0.24,-0.11,8.90,1,q1_q17_dr25_tce,5289.00,185.00,-167.00,4588,28,-119,7900,1330,-610,300696720,44298409,15953
8637903,K08276.01,,CANDIDATE,CANDIDATE,5410,0,0,0,0,385858683000,52600,-52600,3436482700,9070,-9070,8770,910,-6300,1207100,33100,-33100,5480000,29500,-29500,3.23,1000,-410,300.0,,,1.92,1.69,-0.63,21.20,1,q1_q17_dr25_tce,6551.00,149.00,-216.00,4367,65,-195,1.1950,3720,-1490,296407870,44773640,13993
8673511,K08277.01,,CANDIDATE,CANDIDATE,4490,0,0,0,0,757261281,"37,7","-37,7",1316215400,4720,-4720,3220,1900,-3210,90500,29800,-29800,365000,5600,-5600,0.58,170,-60,1908.0,,,3119.75,2686.06,-873.02,10.20,1,q1_q17_dr25_tce,5651.00,154.00,-171.00,4479,62,-200,9530,2790,-930,284295650,44895859,14024
